PRICE
186.59937499999992
186.63200000000043
186.64538461538515
186.54914285714213
186.62636363636304
186.66966666666622
186.71533333333406
186.75294117646982
186.837714285714
186.8694285714288
186.8739999999992
186.8062857142857
186.87035714285742
186.93047619047567
186.96571428571374
186.96894736842154
186.97333333333327
186.97130434782667
187.06857142857214
187.06857142857214
187.01769230769145
187.0100000000002
186.96368421052568
186.99529411764766
186.95235294117631
186.9123529411772
186.89399999999966
186.89687500000022
186.90411764705962
186.86999999999932
186.87409090909065
186.88843750000035
186.8713043478266
186.87916666666618
186.8266666666673
186.8649999999995
186.87785714285675
186.92185185185207
186.90181818181898
186.88380952380976
186.90560000000087
186.89111111111077
186.85928571428508
186.8804545454556
186.91000000000065
186.89823529411717
186.92416666666634
186.92000000000078
186.91400000000058
186.89749999999916
186.90214285714222
186.84499999999943
186.87444444444367
186.89285714285634
186.894444444444
186.88500000000067
186.886923076923
186.86999999999932
186.92999999999998
186.94999999999945
186.93769230769144
186.9850000000007
186.98249999999913
186.98000000000013
187.00800000000004
186.97166666666644
186.9845454545451
186.9833333333326
186.98199999999957
186.98000000000013
186.92000000000078
186.90111111111082
186.8859999999992
186.8360000000002
186.85111111111067
186.85899999999972
186.852857142858
186.86785714285736
186.9016666666658
186.8345454545451
186.84000000000052
186.8675000000009
186.85904761904695
186.80909090909017
186.7758620689659
186.80576923076902
186.89323529411823
186.83899999999957
186.86260869565277
186.8707142857141
186.9482608695652
187.04962962963026
187.15277777777723
187.1771428571419
187.1235714285716
187.14866666666677
187.1659999999992
187.19400000000056
187.17727272727362
187.167272727272
187.1723076923084
187.17150000000063
187.11199999999945
187.10999999999976
187.11818181818097
187.0833333333325
187.0612500000003
187.09499999999952
187.08769230769272
187.03125000000054
187.06363636363542
187.09173913043588
187.0070588235298
186.9842105263154
186.96818181818122
186.99173913043427
187.00909090909138
187.02399999999923
187.05083333333255
187.04692307692298
187.01769230769145
187.06187499999925
187.08700000000084
187.15176470588207
187.17357142857074
187.19363636363704
187.2081250000008
187.23235294117632
187.18363636363705
187.17166666666753
187.1635294117641
187.16699999999958
187.19941176470567
187.1645454545454
187.17045454545465
187.2142857142862
187.26695652173882
187.26384615384566
187.26200000000043
187.2657894736836
187.24384615384702
187.28230769230842
187.28999999999962
187.30666666666718
187.31904761904747
187.29500000000058
187.3626666666671
187.37947368421018
187.34235294117613
187.29173913043422
187.2587999999998
187.23733333333269
187.27615384615436
187.31842105263243
187.2881818181817
187.34538461538497
187.3484615384621
187.34318181818182
187.33777777777752
187.2858620689655
187.23787878787888
187.21545454545424
187.24119999999954
187.28222222222257
187.24888888888816
187.19103448275823
187.16217391304434
187.22933333333276
187.25139534883766
187.18687499999982
187.17589743589704
187.23352941176418
187.22399999999976
187.20199999999917
187.17333333333406
187.20588235294207
187.1721428571435
187.17166666666753
187.2262500000001
187.3061538461537
187.4054545454546
187.40666666666658
187.40111111111096
187.42000000000047
187.4277777777774
187.42249999999916
187.43083333333269
187.40444444444472
187.3447619047613
187.28499999999974
187.2505555555552
187.20624999999936
187.27916666666653
187.32142857142784
187.3056410256414
187.34749999999923
187.34812499999978
187.33040000000022
187.33862068965604
187.3479069767438
187.41710526315757
187.4760869565227
187.50771428571346
187.41000000000025
187.3652380952382
187.33947368421107
187.34227272727333
187.35692307692332
187.35166666666657
187.36239999999995
187.35000000000065
187.28827586206853
187.27592592592515
187.27086956521697
187.24350000000007
187.24666666666636
187.2132258064516
187.18294117647054
187.24944444444398
187.26458333333315
187.2410000000007
187.22375000000065
187.2530769230775
187.2416666666658
187.19999999999973
187.18666666666655
187.142222222223
187.13666666666697
187.1225000000007
187.17000000000107
187.22285714285744
187.21299999999957
187.21249999999932
187.20857142857105
187.21199999999942
187.26874999999973
187.28999999999962
187.28571428571493
187.30500000000026
187.28777777777753
187.26714285714246
187.29285714285643
187.32769230769213
187.3322222222222
